tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,so_phong_ngu,gia_vnd,dien_tich_m2,ngay_dang,phap_ly,id_nguon,lat,lon
"Cho thuê nhà MT Tô Ký - Ngang 20, DTSD hơn 1000m2, gần chợ Cầu",130 triệu,1000 m2,"Quận 12, TPHCM",Quận 12,Phòng/Cho thuê,thue,https://mogi.vn/quan-12/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-mt-to-ky-ngang-20-dtsd-hon-1000m2-gan-cho-cau-id22739667,mogi.vn,0,130000000,1000,2026-06-19,,22739667,,
"Mặt bằng - dễ kinh doanh - đường Trần Não, Quận 2 (dt 6x25m). 55tr/th",55 triệu,150 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-de-kinh-doanh-duong-tran-nao-quan-2-dt-6x25m-55tr-th-id22737068,mogi.vn,0,55000000,150,2026-06-19,,22737068,,
"Cho thuê nhà MT Minh Phụng - Ngang 8m, 3 sàn trống suốt, có sân đậu xe",80 triệu,500 m2,"Quận 6, TPHCM",Quận 6,Phòng/Cho thuê,thue,https://mogi.vn/quan-6/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-mt-minh-phung-ngang-8m-3-san-trong-suot-co-san-dau-xe-id22741792,mogi.vn,0,80000000,500,2026-06-19,,22741792,,
Cho thuê GÓC 2MT 7 Hàn Thuyên - MT 11m - ngay nhà thờ Đức Bà,450 triệu,380 m2,"Quận 1, TPHCM",Quận 1,Phòng/Cho thuê,thue,https://mogi.vn/quan-1/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-goc-2mt-7-han-thuyen-mt-11m-ngay-nha-tho-duc-ba-id22741809,mogi.vn,0,450000000,380,2026-06-19,,22741809,,
"Cho thuê GÓC 2MT Hoà Bình - Phúc Long cũ - Ngang 20m, sân rộng rãi",250 triệu,450 m2,"Quận Tân Phú, TPHCM",Quận Tân Phú,Phòng/Cho thuê,thue,https://mogi.vn/quan-tan-phu/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-goc-2mt-hoa-binh-phuc-long-cu-ngang-20m-san-rong-rai-id22742918,mogi.vn,0,250000000,450,2026-06-19,,22742918,,
"Cho thuê GÓC 2MT Kha Vạn Cân - Ngang 20m, Phúc Long cũ",270 triệu,300 m2,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-thu-duc/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-goc-2mt-kha-van-can-ngang-20m-phuc-long-cu-id22742921,mogi.vn,0,270000000,300,2026-06-19,,22742921,,
"Cho thuê nhà GÓC 2MT Trần Hưng Đạo Q.5 - DT 8x16m, cafe Phúc Long cũ",220 triệu,533 m2,"Quận 5, TPHCM",Quận 5,Phòng/Cho thuê,thue,https://mogi.vn/quan-5/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-goc-2mt-tran-hung-dao-q-5-dt-8x16m-cafe-phuc-long-cu-id22742942,mogi.vn,0,220000000,533,2026-06-19,,22742942,,
Cho thuê Mặt Tiền KD Bà Hom Q6 Tp.HCM,12 triệu,75 m2,"Quận 6, TPHCM",Quận 6,Phòng/Cho thuê,thue,https://mogi.vn/quan-6/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-tien-kd-ba-hom-q6-tp-hcm-id22736756,mogi.vn,0,12000000,75,2026-06-19,,22736756,,
"Cho thuê nhà MT Ngô Đức Kế - 3 sàn suốt, gần phố đi bộ Nguyễn Huệ",270 triệu,572 m2,"Quận 1, TPHCM",Quận 1,Phòng/Cho thuê,thue,https://mogi.vn/quan-1/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-mt-ngo-duc-ke-3-san-suot-gan-pho-di-bo-nguyen-hue-id22742958,mogi.vn,0,270000000,572,2026-06-19,,22742958,,
Chính Chủ Cho Thuê Mặt Bằng Gần Chợ Hoàng Hoa Thám,8 triệu,35 m2,"Quận Tân Bình, TPHCM",Quận Tân Bình,Phòng/Cho thuê,thue,https://mogi.vn/quan-tan-binh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/chinh-chu-cho-thue-mat-bang-gan-cho-hoang-hoa-tham-id22744479,mogi.vn,0,8000000,35,2026-06-19,,22744479,,
Cần Sang Nhượng Lại Mô Hình Cafe Trạm Sạc Xe Máy Điện 24/24 Bình Tân,8 triệu 500 nghìn,175 m2,"Quận Bình Tân, TPHCM",Quận Bình Tân,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-tan/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/can-sang-nhuong-lai-mo-hinh-cafe-tram-sac-xe-may-dien-24-24-binh-tan-id22741612,mogi.vn,0,8000000,175,2026-06-19,,22741612,,
Cho Thuê Tầng Trệt Mặt Tiền đường Lý Chiêu Hoàng-Quận 6,12 triệu,80 m2,"Quận 6, TPHCM",Quận 6,Phòng/Cho thuê,thue,https://mogi.vn/quan-6/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-tang-tret-mat-tien-duong-ly-chieu-hoang-quan-6-id22738968,mogi.vn,0,12000000,80,2026-06-19,,22738968,,
🏠Cho Thuê Mặt Bằng Kinh Doanh Khu Ăn Uống Cư Xá Phú Lâm -Quận 6,12 triệu,60 m2,"Quận 6, TPHCM",Quận 6,Phòng/Cho thuê,thue,https://mogi.vn/quan-6/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-kinh-doanh-khu-an-uong-cu-xa-phu-lam-quan-6-id22721028,mogi.vn,0,12000000,60,2026-06-19,,22721028,,
Cho thuê mặt bằng mặt tiền Bùi Tư Toàn,7 triệu,80 m2,"Quận Bình Tân, TPHCM",Quận Bình Tân,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-tan/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-mat-tien-bui-tu-toan-id22744023,mogi.vn,0,7000000,80,2026-06-19,,22744023,,
"MBKD (4x23m) đường Quốc Hương, Thảo Điền, Q2 - Giá thuê 34tr/th",34 triệu,91 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mbkd-4x23m-duong-quoc-huong-thao-dien-q2-gia-thue-34tr-th-id22744526,mogi.vn,0,34000000,91,2026-06-19,,22744526,,
"Cho thuê nhà Góc 2MT 18Bis Cộng Hòa - MT 21m, 3 tầng trống suốt",240 triệu,790 m2,"Quận Tân Bình, TPHCM",Quận Tân Bình,Phòng/Cho thuê,thue,https://mogi.vn/quan-tan-binh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-goc-2mt-18bis-cong-hoa-mt-21m-3-tang-trong-suot-id22744527,mogi.vn,0,240000000,790,2026-06-19,,22744527,,
"Cho thuê nhà GÓC 2MT C6/2A Phạm Hùng - MT 22m, sàn trống suốt",160 triệu,400 m2,"Huyện Bình Chánh, TPHCM",Huyện Bình Chánh,Phòng/Cho thuê,thue,https://mogi.vn/huyen-binh-chanh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-goc-2mt-c6-2a-pham-hung-mt-22m-san-trong-suot-id22744525,mogi.vn,0,160000000,400,2026-06-19,,22744525,,
Cho thuê nhà 191 Lê Thánh Tôn - đối diện chợ Bến Thành,250 triệu,200 m2,"Quận 1, TPHCM",Quận 1,Phòng/Cho thuê,thue,https://mogi.vn/quan-1/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-191-le-thanh-ton-doi-dien-cho-ben-thanh-id22744529,mogi.vn,0,250000000,200,2026-06-19,,22744529,,
"Cho thuê nhà 127-129 Nguyễn Đình Chiểu - Ngang 8m, 4 tầng thang máy",170 triệu,500 m2,"Quận 3, TPHCM",Quận 3,Phòng/Cho thuê,thue,https://mogi.vn/quan-3/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-127-129-nguyen-dinh-chieu-ngang-8m-4-tang-thang-may-id22744528,mogi.vn,0,170000000,500,2026-06-19,,22744528,,
"Cho thuê Nhà nguyên căn mặt tiền DT: 5X40,1H,6Tầng, 1000m2, PCCC ĐẠT",75 triệu,1000 m2,"Quận 12, TPHCM",Quận 12,Phòng/Cho thuê,thue,https://mogi.vn/quan-12/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-nguyen-can-mat-tien-dt-5x40-1h-6tang-1000m2-pccc-dat-id22744584,mogi.vn,0,75000000,1000,2026-06-19,,22744584,,
MẶT BẰNG mới coóng xinh ngây ngất tại THẢO ĐIỀN Á Á 80M2,28 triệu,81 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-moi-coong-xinh-ngay-ngat-tai-thao-dien-a-a-80m2-id21795349,mogi.vn,0,28000000,81,2026-06-19,,21795349,,
Mặt bằng 90M2 khu phức hợp THẢO ĐIỀN làm THIS làm THAT ạ,30 triệu,90 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-90m2-khu-phuc-hop-thao-dien-lam-this-lam-that-a-id21882523,mogi.vn,0,30000000,90,2026-06-19,,21882523,,
E XINH E đứng 1 mình vẫn XINH- MẶT BẰNG ngay TRẦN NÃO Q2 mới tinh,30 triệu,200 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/e-xinh-e-dung-1-minh-van-xinh-mat-bang-ngay-tran-nao-q2-moi-tinh-id22370879,mogi.vn,0,30000000,200,2026-06-19,,22370879,,
"MẶT BẰNG 106M2 ĐƯỜNG NGUYỄN ĐỨC CẢNH, PHÚ MỸ HƯNG giá rẻ vị trí đẹp",115 triệu,106 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-106m2-duong-nguyen-duc-canh-phu-my-hung-gia-re-vi-tri-dep-id22714512,mogi.vn,0,115000000,106,2026-06-19,,22714512,,
SHOP PHÚ MỸ HƯNG đường Nguyễn Đức Cảnh vị trí đẹp giá thuê cực tốt,97 triệu,189 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shop-phu-my-hung-duong-nguyen-duc-canh-vi-tri-dep-gia-thue-cuc-tot-id22724351,mogi.vn,0,97000000,189,2026-06-19,,22724351,,
"MẶT BẰNG ĐƯỜNG NGUYỄN ĐỨC CẢNH, Phú Mỹ Hưng 130m2 GIÁ RẺ nhất khu",100 triệu,130 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-duong-nguyen-duc-canh-phu-my-hung-130m2-gia-re-nhat-khu-id22718814,mogi.vn,0,100000000,130,2026-06-19,,22718814,,
"SHOP PHÚ MỸ HƯNG, đường Phạm Văn Nghị, chung cư Sky Garden giá thuê rẻ",40 triệu,87 m2,"Quận 7, TPHCM",Quận 7,Căn hộ,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shop-phu-my-hung-duong-pham-van-nghi-chung-cu-sky-garden-gia-thue-re-id22730380,mogi.vn,0,40000000,87,2026-06-19,,22730380,,
"SHOP 150M2 góc đường RAYMONDIENNE, KHU STAR HILL, Phú Mỹ Hưng giá rẻ",60 triệu,150 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shop-150m2-goc-duong-raymondienne-khu-star-hill-phu-my-hung-gia-re-id22720032,mogi.vn,0,60000000,150,2026-06-19,,22720032,,
"MẶT BẰNG ĐƯỜNG SỐ 17, khu CẢNH VIÊN 2, PHÚ MỸ HƯNG diện tích 92 giá rẻ",50 triệu,90 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-duong-so-17-khu-canh-vien-2-phu-my-hung-dien-tich-92-gia-re-id22714913,mogi.vn,0,50000000,90,2026-06-19,,22714913,,
"CHO THUÊ TRỆT và TẦNG LỬNG nhà phố Hưng Gia, Phú Mỹ Hưng giá rẻ",32 triệu,130 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-tret-va-tang-lung-nha-pho-hung-gia-phu-my-hung-gia-re-id22730382,mogi.vn,0,32000000,130,2026-06-19,,22730382,,
"SHOP CHUNG CƯ CẢNH VIÊN 1, PHÚ MỸ HƯNG diện tích 132m2 giá thuê rẻ",60 triệu,132 m2,"Quận 7, TPHCM",Quận 7,Căn hộ,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shop-chung-cu-canh-vien-1-phu-my-hung-dien-tich-132m2-gia-thue-re-id22730088,mogi.vn,0,60000000,132,2026-06-19,,22730088,,
SHOPHOUSE KINH DOANH khu Midtown Phú Mỹ Hưng dt 130m2 giá 55 triệu/th,55 triệu,130 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shophouse-kinh-doanh-khu-midtown-phu-my-hung-dt-130m2-gia-55-trieu-th-id22732439,mogi.vn,0,55000000,130,2026-06-19,,22732439,,
"SHOPHOUSE CĂN GÓC ĐƯỜNG C, PHÚ MỸ HƯNG giá thuê rẻ dễ kinh doanh",60 triệu,167 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shophouse-can-goc-duong-c-phu-my-hung-gia-thue-re-de-kinh-doanh-id22724497,mogi.vn,0,60000000,167,2026-06-19,,22724497,,
"SHOP ĐƯỜNG NGUYỄN ĐỨC CẢNH, Phú Mỹ Hưng giá thuê chỉ 55 triệu/tháng",55 triệu,75 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shop-duong-nguyen-duc-canh-phu-my-hung-gia-thue-chi-55-trieu-thang-id22730664,mogi.vn,0,55000000,75,2026-06-19,,22730664,,
"SHOP PHÚ MỸ HƯNG, đường Lê Văn Thiêm dt 150m2 giá chỉ 33 triệu/tháng",33 triệu,150 m2,"Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/shop-phu-my-hung-duong-le-van-thiem-dt-150m2-gia-chi-33-trieu-thang-id22730297,mogi.vn,0,33000000,150,2026-06-19,,22730297,,
SAY Hi!Nhà kínhTRỐNG SUỐT Mặt tiền NGUYỄN VĂN HƯỞNG làm gì cũng PHẤT,109 triệu,300 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/say-hi-nha-kinhtrong-suot-mat-tien-nguyen-van-huong-lam-gi-cung-phat-id22640083,mogi.vn,0,109000000,300,2026-06-19,,22640083,,
^^ NHÀ PHỐ mới thẩm mỹ xinh như mộng ngay TRẦN NÃO Q2 250M2 Ạ,25 triệu,250 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/nha-pho-moi-tham-my-xinh-nhu-mong-ngay-tran-nao-q2-250m2-a-id22441047,mogi.vn,0,25000000,250,2026-06-19,,22441047,,
NGOAN XINH IU ĐÂY RỒI-Nhà MT An Phú sau Song Hành làm gì cũng PHẤT Ạ^^,59 triệu,400 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/ngoan-xinh-iu-day-roi-nha-mt-an-phu-sau-song-hanh-lam-gi-cung-phat-a-id22629111,mogi.vn,0,59000000,400,2026-06-19,,22629111,,
Mặt bằng cực xinh ngay Góc Thảo Điền chỉ 22 củ khoai lang mật,22 triệu,35 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-cuc-xinh-ngay-goc-thao-dien-chi-22-cu-khoai-lang-mat-id21494614,mogi.vn,0,22000000,35,2026-06-19,,21494614,,
VP DECOR rất CHILL phù hợp vừa làm việc vừa chữa lành THẢO ĐIỀN đây ạ,50 triệu,200 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/vp-decor-rat-chill-phu-hop-vua-lam-viec-vua-chua-lanh-thao-dien-day-a-id22557751,mogi.vn,0,50000000,200,2026-06-19,,22557751,,
Cho thuê MB Ga Metro An Phú 8x10m giá 30tr,30 triệu,80 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mb-ga-metro-an-phu-8x10m-gia-30tr-id22724361,mogi.vn,0,30000000,80,2026-06-19,,22724361,,
MB An Phú trống suốt 8x20m giá chỉ 35tr bao VAT,35 triệu,160 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mb-an-phu-trong-suot-8x20m-gia-chi-35tr-bao-vat-id22741077,mogi.vn,0,35000000,160,2026-06-19,,22741077,,
MB An Khánh 10x16m gồm 2 sàn trống suốt chỉ 65tr,65 triệu,300 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mb-an-khanh-10x16m-gom-2-san-trong-suot-chi-65tr-id22743746,mogi.vn,0,65000000,300,2026-06-19,,22743746,,
"Cho Thuê Kiot Kinh Doanh Nằm Ngay Chợ Thủ Đức - Thông Thoáng, Mới",5 triệu,45 m2,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-thu-duc/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-kiot-kinh-doanh-nam-ngay-cho-thu-duc-thong-thoang-moi-id22712219,mogi.vn,0,5000000,45,2026-06-19,,22712219,,
LOA LOA..Mặt bằng VIP độc quyền cho thuê ngay TRẦN NÃO Q2 đẹp rụng rời,33 triệu,170 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/loa-loa-mat-bang-vip-doc-quyen-cho-thue-ngay-tran-nao-q2-dep-rung-roi-id22681813,mogi.vn,0,33000000,170,2026-06-19,,22681813,,
@ Mặt bằng VIP THẢO ĐIỀN đúng nhận sai cãi giùm em đẹp quá trời rồi,40 triệu,180 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-vip-thao-dien-dung-nhan-sai-cai-gium-em-dep-qua-troi-roi-id22068964,mogi.vn,0,40000000,180,2026-06-19,,22068964,,
"Mặt bằng sịn cạnh Trần Lựu, An Khánh, Q2 (5x20m). Giá thuê 23tr/th",23 triệu,100 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-sin-canh-tran-luu-an-khanh-q2-5x20m-gia-thue-23tr-th-id22741938,mogi.vn,0,23000000,100,2026-06-19,,22741938,,
"Mặt bằng mặt tiền Bình Lợi, P.13, 5x17m, 16.5tr, TL",16 triệu 500 nghìn,85 m2,"Quận Bình Thạnh, TPHCM",Quận Bình Thạnh,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-thanh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-mat-tien-binh-loi-p-13-5x17m-16-5tr-tl-id22744402,mogi.vn,0,16000000,85,2026-06-19,,22744402,,
"Cho thuê mặt bằng Phan Văn Trị, P.11, 4x12m, riêng biệt, 11tr",11 triệu,48 m2,"Quận Bình Thạnh, TPHCM",Quận Bình Thạnh,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-thanh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-phan-van-tri-p-11-4x12m-rieng-biet-11tr-id22742195,mogi.vn,0,11000000,48,2026-06-19,,22742195,,
Mặt bằng cho thuê 33m2 tại chung cư Eratown Q7,10 triệu,33 m2,"Quận 7, TPHCM",Quận 7,Căn hộ,thue,https://mogi.vn/quan-7/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-cho-thue-33m2-tai-chung-cu-eratown-q7-id22696218,mogi.vn,0,10000000,33,2026-06-19,,22696218,,
Cho thuê mặt bằng kinh doanh 1 lầu 960m2 Góc Hà Huy Giáp Quận 12,160 triệu,1260 m2,"Quận 12, TPHCM",Quận 12,Phòng/Cho thuê,thue,https://mogi.vn/quan-12/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-kinh-doanh-1-lau-960m2-goc-ha-huy-giap-quan-12-id22715300,mogi.vn,0,160000000,1260,2026-06-19,,22715300,,
Cho thuê mặt bằng kinh doanh góc đường Bát Nàn Quận 2 khu hành chính,60 triệu,300 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-kinh-doanh-goc-duong-bat-nan-quan-2-khu-hanh-chinh-id22733702,mogi.vn,0,60000000,300,2026-06-19,,22733702,,
Cho thuê mặt bằng kinh doanh mặt tiền đường Nguyễn Duy Trinh Quận 2,33 triệu,105 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-kinh-doanh-mat-tien-duong-nguyen-duy-trinh-quan-2-id22722902,mogi.vn,0,33000000,105,2026-06-19,,22722902,,
CHO THUÊ mặt bằng kinh doan 682 NGUYỄN THỊ ĐỊNH Quận 2 ngang ~11M Tlcc,50 triệu,210 m2,"Quận 2 (TP. Thủ Đức), TPHCM",Thành phố Thủ Đức,Phòng/Cho thuê,thue,https://mogi.vn/quan-2/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-kinh-doan-682-nguyen-thi-dinh-quan-2-ngang-11m-tlcc-id22722907,mogi.vn,0,50000000,210,2026-06-19,,22722907,,
Cho thuê nhà nguyên căn 3 Mt. Khu kinh doanh sầm uất.,18 triệu 999 nghìn,180 m2,"Quận Tân Phú, TPHCM",Quận Tân Phú,Phòng/Cho thuê,thue,https://mogi.vn/quan-tan-phu/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-nha-nguyen-can-3-mt-khu-kinh-doanh-sam-uat-id22446562,mogi.vn,0,18000000,180,2026-06-19,,22446562,,
"cho thuê gần 800m2 mặt bằng mt Nguyễn Thị Tú Bình Hưng Hòa B, Bình Tân",43 triệu,790 m2,"Quận Bình Tân, TPHCM",Quận Bình Tân,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-tan/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-gan-800m2-mat-bang-mt-nguyen-thi-tu-binh-hung-hoa-b-binh-tan-id22741406,mogi.vn,0,43000000,790,2026-06-19,,22741406,,
"Cho Thuê mặt bằng 10TR Tại Cộng Hòa, P 4 Tân Sơn Nhất, Tân Bình",10 triệu,35 m2,"Quận Tân Bình, TPHCM",Quận Tân Bình,Phòng/Cho thuê,thue,https://mogi.vn/quan-tan-binh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-10tr-tai-cong-hoa-p-4-tan-son-nhat-tan-binh-id22740089,mogi.vn,0,10000000,35,2026-06-19,,22740089,,
"Cho thuê MBKD 8X8 đường Ni Sư Huỳnh Liên, P.10, Q.Tân Bình",20 triệu,65 m2,"Quận Tân Bình, TPHCM",Quận Tân Bình,Phòng/Cho thuê,thue,https://mogi.vn/quan-tan-binh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mbkd-8x8-duong-ni-su-huynh-lien-p-10-q-tan-binh-id22738962,mogi.vn,0,20000000,65,2026-06-19,,22738962,,
"Mặt bằng mặt tiền QL13, P26, 4x12m, 12tr",12 triệu,60 m2,"Quận Bình Thạnh, TPHCM",Quận Bình Thạnh,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-thanh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/mat-bang-mat-tien-ql13-p26-4x12m-12tr-id22737530,mogi.vn,0,12000000,60,2026-06-19,,22737530,,
"Cần cho thuê mặt bằng mặt tiền sầm uất đường Trần Hưng Đạo, Quận 5",35 triệu,80 m2,"Quận 5, TPHCM",Quận 5,Phòng/Cho thuê,thue,https://mogi.vn/quan-5/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/can-cho-thue-mat-bang-mat-tien-sam-uat-duong-tran-hung-dao-quan-5-id22741849,mogi.vn,0,35000000,80,2026-06-19,,22741849,,
Cho thuê mặt bằng mặt tiền sầm uất đường D5 (Gần Đại Học Ngoại Thương),25 triệu,80 m2,"Quận Bình Thạnh, TPHCM",Quận Bình Thạnh,Phòng/Cho thuê,thue,https://mogi.vn/quan-binh-thanh/thue-mat-bang-cua-hang-shop-nhieu-muc-dich/cho-thue-mat-bang-mat-tien-sam-uat-duong-d5-gan-dai-hoc-ngoai-thuong-id22741730,mogi.vn,0,25000000,80,2026-06-19,,22741730,,
